h3_res10,citation_count,citation_count_production,quality_weighted_citation_count,first_created_date,last_created_date,unique_devices,unique_officers,unique_vehicles,approved_count,rejected_count,approval_rate,rejection_rate,mode_police_station,mode_junction,mode_violation_label,mode_vehicle_type,violation_label_entropy,vehicle_type_entropy,device_days,officer_days,unique_devices_exposure,unique_officers_exposure,active_dates,citation_count_exposure_rows,eligible_for_corrected_ranking,minimum_device_days,raw_rate_per_device_day,raw_rank,raw_percentile,raw_rate_rank,gp_prior_shape,gp_prior_rate,gp_posterior_shape,gp_posterior_rate,gp_posterior_mean,gp_ci_lower,gp_ci_upper,normalized_propensity,corrected_rank,corrected_percentile,spatial_component_id,spatial_component_size,present_neighbor_count,is_spatial_island,spatial_test_status,gistar_z_score,gistar_p_value,gistar_q_value,gistar_class,spatial_hotspot_label,centroid_latitude,centroid_longitude,polygon_valid,nb_predicted_count,nb_predicted_rate,nb_predicted_rate_rank
8a60145b4a2ffff,19,19,11.0,2023-11-14,2024-03-17,3,3,18,6,8,0.3157894736842105,0.42105263157894735,HALASURU GATE,BTP075 - POLICE CORNER,WRONG PARKING,CAR,0.4854607607459134,2.1837548319239213,7,7,3,3,7,19,True,5,2.7142857142857144,1793,0.7366642174871418,1660,37.29846777590565,10.0,56.29846777590565,17.0,3.3116745750532735,2.5035987099861448,4.2310369823372,0.14879781755659066,775,0.7140746213520502,1,2121,5,False,TESTED,-0.29567151992530355,0.42,0.48844819081094426,not_significant,NOT_HOT,12.969964396319,77.58543980194499,True,17.20827118425953,2.4583244548942185,1935
8a6189242777fff,19,19,16.0,2023-11-14,2024-03-14,5,4,18,12,3,0.631578947368421,0.15789473684210525,HSR LAYOUT,NO JUNCTION,NO PARKING,CAR,-0.0,1.3372449392958772,7,7,5,4,7,19,True,5,2.7142857142857144,1794,0.7365172667156503,1661,37.29846777590565,10.0,56.29846777590565,17.0,3.3116745750532735,2.5035987099861448,4.2310369823372,0.14879781755659066,776,0.7137052087181381,2,236,3,False,TESTED,-0.07472432187419761,0.487,0.4995878885112284,not_significant,NOT_HOT,12.915275176934834,77.63206344203525,True,16.724827224714236,2.3892610321020338,2230
8a6189243daffff,19,19,17.0,2023-11-21,2024-04-03,4,4,18,5,2,0.2631578947368421,0.10526315789473684,MADIWALA,NO JUNCTION,NO PARKING,SCOOTER,0.9819407868640977,1.5737888130660205,7,7,4,4,7,19,True,5,2.7142857142857144,1795,0.7363703159441587,1662,37.29846777590565,10.0,56.29846777590565,17.0,3.3116745750532735,2.5035987099861448,4.2310369823372,0.14879781755659066,777,0.7133357960842261,107,7,3,False,TESTED,0.2784951594060321,0.461,0.49613744714451413,not_significant,NOT_SIGNIFICANT,12.90354055884464,77.62524364259356,True,17.700418293282542,2.5286311847546488,1608
8a6189264daffff,19,19,19.0,2023-11-27,2024-02-15,2,2,18,6,0,0.3157894736842105,0.0,ELECTRONIC CITY,NO JUNCTION,PARKING IN A MAIN ROAD,MOTOR CYCLE,1.2674438038072338,1.7798299876761599,7,7,2,2,7,19,True,5,2.7142857142857144,1796,0.7362233651726672,1663,37.29846777590565,10.0,56.29846777590565,17.0,3.3116745750532735,2.5035987099861448,4.2310369823372,0.14879781755659066,778,0.7129663834503139,35,21,2,False,TESTED,-0.16224492712338315,0.498,0.4996789244567456,not_significant,NOT_HOT,12.820930770087193,77.6870496824704,True,16.914294446324632,2.416327778046376,2112
8a61892eb84ffff,19,19,15.0,2023-11-27,2024-02-16,3,3,19,9,4,0.47368421052631576,0.21052631578947367,PULIKESHINAGAR(F.TOWN),NO JUNCTION,WRONG PARKING,CAR,0.2974722489192897,1.7474130395316416,7,7,3,3,6,19,True,5,2.7142857142857144,1797,0.7360764144011755,1664,37.29846777590565,10.0,56.29846777590565,17.0,3.3116745750532735,2.5035987099861448,4.2310369823372,0.14879781755659066,779,0.7125969708164019,1,2121,6,False,TESTED,-0.4329338498390556,0.345,0.4763977469467535,not_significant,NOT_HOT,12.999790911518255,77.61603587969692,True,16.651311352889298,2.378758764698471,2270
8a618925c02ffff,221,221,168.0,2023-11-20,2024-04-04,11,11,186,100,53,0.45248868778280543,0.2398190045248869,MADIWALA,BTP137 - MADIWALA TRAFFIC PS JUNCTION,NO PARKING,CAR,0.38192030822152456,2.386028050465462,68,68,11,11,53,221,True,5,3.25,278,0.9592946362968405,1162,37.29846777590565,10.0,258.29846777590564,78.0,3.311518817639816,2.919950773680525,3.7273660648732427,0.14879081917475528,780,0.7122275581824898,7,167,6,False,TESTED,0.2810645554492971,0.31,0.4679005419220933,not_significant,NOT_SIGNIFICANT,12.924949807286408,77.6183830188391,True,186.4851514520976,2.742428697824965,794
8a61892e3d37fff,158,158,115.0,2023-11-12,2024-03-14,9,8,151,65,43,0.41139240506329117,0.2721518987341772,K.R. PURA,NO JUNCTION,WRONG PARKING,SCOOTER,0.585692970907568,2.0916014027269103,49,49,9,8,44,158,True,5,3.2244897959183674,369,0.9459221160911094,1181,37.29846777590565,10.0,195.29846777590564,59.0,3.3101435216255193,2.8621562432970293,3.790225837428606,0.14872902534786084,781,0.7118581455485777,18,41,4,False,TESTED,1.1225926410189762,0.123,0.3801700892410879,not_significant,NOT_SIGNIFICANT,13.005960337789713,77.6872068251044,True,131.31642235137505,2.679926986762756,956
8a61892e9b87fff,62,62,53.0,2023-11-12,2024-03-31,13,13,58,31,9,0.5,0.14516129032258066,SHIVAJINAGAR,BTP051 - SAFINA PLAZA JUNCTION,NO PARKING,CAR,0.9992492479956565,1.109540746876304,20,20,13,13,16,62,True,5,3.1,845,0.8759735488611315,1244,37.29846777590565,10.0,99.29846777590565,30.0,3.3099489258635217,2.691046144790363,3.991949350684927,0.14872028190884387,782,0.7114887329146657,1,2121,4,False,TESTED,1.1878094865837692,0.077,0.3368320932714227,not_significant,NOT_SIGNIFICANT,12.979499946671595,77.61027556237418,True,56.21244547073986,2.810622273536993,657
8a618925b0cffff,138,138,116.0,2023-11-14,2024-04-04,22,21,117,38,22,0.2753623188405797,0.15942028985507245,CITY MARKET,BTP167 - JC ROAD JUNCTION,WRONG PARKING,SCOOTER,0.6926119696992665,2.972841632410079,43,43,22,21,39,138,True,5,3.2093023255813953,432,0.9366642174871418,1184,37.29846777590565,10.0,175.29846777590564,53.0,3.3075182599227477,2.836004098230335,3.814759352486531,0.14861106894754603,783,0.7111193202807535,1,2121,5,False,TESTED,-0.061275053454546445,0.408,0.4873234322649205,not_significant,NOT_HOT,12.958218137589238,77.58223404452211,True,148.31503324504732,3.449186819652263,221
8a618924b75ffff,52,52,49.0,2023-11-10,2024-03-28,7,6,52,18,3,0.34615384615384615,0.057692307692307696,K.S. LAYOUT,NO JUNCTION,PARKING IN A MAIN ROAD,MOPED,1.07273728622321,2.628258282918062,17,17,7,6,16,52,True,5,3.0588235294117645,938,0.8623071271124173,1258,37.29846777590565,10.0,89.29846777590565,27.0,3.3073506583668757,2.6571025913031634,4.027701486205035,0.14860353839308857,784,0.7107499076468415,45,15,4,False,TESTED,-1.0326458950618254,0.105,0.3634567787757977,not_significant,NOT_HOT,12.909167170173118,77.55013356058498,True,44.617885524623496,2.624581501448441,1150
8a618925b15ffff,52,52,35.0,2023-11-10,2024-03-01,14,14,51,21,17,0.40384615384615385,0.3269230769230769,CITY MARKET,BTP120 - LALBAGH MAIN GATE JUNCTION,WRONG PARKING,CAR,0.930586129131993,2.5559319954396527,17,17,14,14,14,52,True,5,3.0588235294117645,939,0.8621601763409258,1259,37.29846777590565,10.0,89.29846777590565,27.0,3.3073506583668757,2.6571025913031634,4.027701486205035,0.14860353839308857,785,0.7103804950129294,1,2121,5,False,TESTED,-0.3139016609275928,0.415,0.4882157743989409,not_significant,NOT_HOT,12.953934681974335,77.58456896368163,True,49.59481478207227,2.917342046004251,533
8a60145b56d7fff,75,75,55.0,2023-11-10,2024-04-02,15,15,74,30,20,0.4,0.26666666666666666,MAGADI ROAD,BTP010 - RAJAJINAGAR ENTRANCE,NO PARKING,PASSENGER AUTO,0.6658949445108993,1.6253642057771056,24,24,15,15,21,75,True,5,3.125,714,0.8952240999265246,1231,37.29846777590565,10.0,112.29846777590565,34.0,3.3028961110560484,2.7203318187470833,3.941139496770946,0.1484033898268476,786,0.7100110823790173,1,2121,4,False,TESTED,-0.7762928240121603,0.106,0.36434792330998533,not_significant,NOT_HOT,12.98179378143037,77.56337590606857,True,71.29022877579142,2.970426198991309,467
8a601690528ffff,65,65,59.0,2023-11-15,2024-04-07,3,3,63,34,6,0.5230769230769231,0.09230769230769231,CHIKKAJALA,NO JUNCTION,WRONG PARKING,CAR,0.871683617119982,0.33352200393097664,21,21,3,3,20,65,True,5,3.0952380952380953,808,0.8814107274063189,1247,37.29846777590565,10.0,102.29846777590565,31.0,3.2999505734163113,2.6915585564459183,3.9694061330592105,0.14827104301486752,787,0.7096416697451053,12,61,3,False,TESTED,-0.4834442878577764,0.383,0.4850873245340743,not_significant,NOT_HOT,13.183467078272079,77.68181068897857,True,49.44243673376079,2.3544017492267044,2362
8a618920a987fff,65,65,46.0,2023-11-10,2024-04-07,10,9,63,39,19,0.6,0.2923076923076923,WHITEFIELD,NO JUNCTION,WRONG PARKING,CAR,1.4603512043866362,2.6574590167812606,21,18,10,9,16,65,True,5,3.0952380952380953,809,0.8812637766348274,1248,37.29846777590565,10.0,102.29846777590565,31.0,3.2999505734163113,2.6915585564459183,3.9694061330592105,0.14827104301486752,788,0.7092722571111931,5,205,4,False,TESTED,-0.060776533838485955,0.449,0.491853396393532,not_significant,NOT_HOT,12.956589928158506,77.73215543705382,True,55.050013410852564,2.6214292100405983,1168
8a60145a26c7fff,32,32,27.0,2023-12-08,2024-03-24,6,6,28,10,5,0.3125,0.15625,VIJAYANAGARA,BTP020 - HOSAHALLI METRO STATION,NO PARKING,CAR,0.7578784625383955,1.9300416913014387,11,11,6,6,11,32,True,5,2.909090909090909,1320,0.8061719324026451,1546,37.29846777590565,10.0,69.29846777590565,21.0,3.299927036947888,2.569017731514367,4.120947309180537,0.14826998549093062,789,0.7089028444772811,1,2121,4,False,TESTED,0.09527703550230603,0.315,0.46913970893402024,not_significant,NOT_SIGNIFICANT,12.973314902957402,77.54157932479583,True,28.495719988613793,2.5905199989648904,1293
8a60145b015ffff,32,32,29.0,2023-11-14,2024-03-22,4,4,28,11,3,0.34375,0.09375,SHESHADRIPURAM,NO JUNCTION,NO PARKING,SCOOTER,-0.0,1.2015093751988053,11,11,4,4,10,32,True,5,2.909090909090909,1321,0.8060249816311535,1547,37.29846777590565,10.0,69.29846777590565,21.0,3.299927036947888,2.569017731514367,4.120947309180537,0.14826998549093062,790,0.708533431843369,1,2121,6,False,TESTED,0.26946242482029276,0.238,0.44294364384070933,not_significant,NOT_SIGNIFICANT,12.99138248854643,77.57256117614153,True,27.351738341179626,2.486521667379966,1825
8a61892e2a17fff,88,88,83.0,2024-01-07,2024-04-08,2,1,81,1,5,0.011363636363636364,0.056818181818181816,K.R. PURA,NO JUNCTION,NO PARKING,MOTOR CYCLE,-0.0,1.9298006521873392,28,28,2,1,28,88,True,5,3.142857142857143,622,0.9087435709037472,1220,37.29846777590565,10.0,125.29846777590565,38.0,3.297328099365938,2.74529484571089,3.899182820711641,0.14815321186737682,791,0.7081640192094569,18,41,5,False,TESTED,-1.5579003613872235,0.03,0.23902570507684484,not_significant,NOT_HOT,13.00914897993972,77.69268419289581,True,72.29335931179581,2.581905689706993,1330
8a60145813affff,22,22,15.0,2023-11-11,2024-03-16,7,6,21,12,7,0.5454545454545454,0.3181818181818182,KAMAKSHIPALYA,NO JUNCTION,NO PARKING,SCOOTER,0.4394969869215134,1.3516871258043608,8,8,7,6,7,22,True,5,2.75,1647,0.7581190301249081,1629,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,792,0.7077946065755449,118,6,2,False,TESTED,-1.0023720147784576,0.102,0.36135739396482025,not_significant,NOT_HOT,12.986300565738626,77.487679295313,True,20.14253781372895,2.5178172267161187,1666
8a6014586277fff,22,22,20.0,2023-12-16,2024-04-08,1,1,18,2,2,0.09090909090909091,0.09090909090909091,RAJAJINAGAR,NO JUNCTION,NO PARKING,CAR,1.090652803252992,1.5289659680720937,8,8,1,1,8,22,True,5,2.75,1648,0.7579720793534166,1630,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,793,0.7074251939416327,11,64,3,False,TESTED,-0.3474512878232079,0.313,0.4688231905614775,not_significant,NOT_HOT,13.000076170844745,77.5257857028512,True,19.91192252287987,2.4889903153599837,1820
8a60145b005ffff,22,22,15.0,2023-11-12,2024-04-06,4,4,22,8,7,0.36363636363636365,0.3181818181818182,MALLESHWARAM,NO JUNCTION,WRONG PARKING,CAR,1.0,1.456801781775028,8,8,4,4,8,22,True,5,2.75,1649,0.7578251285819251,1631,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,794,0.7070557813077207,1,2121,5,False,TESTED,-0.47792797998648473,0.336,0.475088087178893,not_significant,NOT_HOT,12.993527514390626,77.57019034003342,True,19.809914628411885,2.4762393285514857,1862
8a60145b5c5ffff,22,22,17.0,2023-12-25,2024-04-04,7,7,22,9,5,0.4090909090909091,0.22727272727272727,CITY MARKET,BTP043 - UPPARPET JUNCTION,WRONG PARKING,SCOOTER,0.7732266742876346,1.5455354215539248,8,8,7,7,6,22,True,5,2.75,1650,0.7576781778104336,1632,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,795,0.7066863686738086,1,2121,5,False,TESTED,0.16880375242940096,0.276,0.4594537628751911,not_significant,NOT_SIGNIFICANT,12.971071550947034,77.5740259920253,True,20.66422995818218,2.5830287447727724,1328
8a618920939ffff,22,22,17.0,2023-11-17,2024-03-21,5,5,22,13,5,0.5909090909090909,0.22727272727272727,HAL OLD AIRPORT,NO JUNCTION,NO PARKING,MOTOR CYCLE,1.9374341888480233,2.190515847687587,8,8,5,5,8,22,True,5,2.75,1651,0.7575312270389419,1633,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,796,0.7063169560398965,3,228,3,False,TESTED,0.2912206986454902,0.145,0.3964892346761776,not_significant,NOT_SIGNIFICANT,12.93535295795366,77.69322602634702,True,19.2220076941158,2.402750961764475,2179
8a61892e929ffff,22,22,21.0,2023-11-23,2024-04-02,5,5,20,4,1,0.18181818181818182,0.045454545454545456,SHIVAJINAGAR,NO JUNCTION,NO PARKING,CAR,0.4394969869215134,1.5820239409642767,8,8,5,5,7,22,True,5,2.75,1652,0.7573842762674504,1634,37.29846777590565,10.0,59.29846777590565,18.0,3.2943593208836472,2.5096622299063758,4.184167252627846,0.14801982081431214,797,0.7059475434059845,1,2121,5,False,TESTED,-0.12618839629565173,0.446,0.4911255016936885,not_significant,NOT_HOT,12.990213161106203,77.60323323660619,True,20.93243389929531,2.616554237411914,1181
8a60145b24dffff,147,147,134.0,2023-11-12,2024-04-06,20,19,142,27,13,0.1836734693877551,0.08843537414965986,KODIGEHALLI,NO JUNCTION,WRONG PARKING,MOTOR CYCLE,0.5738116841709746,2.199956190670426,46,46,20,19,38,147,True,5,3.1956521739130435,400,0.9413666421748714,1197,37.29846777590565,10.0,184.29846777590564,56.0,3.291044067426886,2.833037580120761,3.7828642231140868,0.1478708621929763,798,0.7055781307720724,10,66,3,False,TESTED,-1.9656749087654763,0.02,0.1921044002738318,not_significant,NOT_HOT,13.026627520355962,77.5797712580252,True,156.24469817821918,3.3966238734395473,238
8a60145968a7fff,12,12,12.0,2023-11-16,2024-02-25,3,2,11,10,0,0.8333333333333334,0.0,KODIGEHALLI,NO JUNCTION,WRONG PARKING,CAR,0.9182958340544896,-0.0,5,5,3,2,5,12,True,5,2.4,2336,0.65686994856723,1983,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,799,0.7052087181381603,20,37,3,False,TESTED,-1.5394005943975464,0.025,0.22135338675706906,not_significant,NOT_HOT,13.048024756723033,77.57170469919137,True,11.066466750379593,2.2132933500759187,2653
8a60145a669ffff,12,12,11.0,2024-01-03,2024-04-03,5,5,12,1,1,0.08333333333333333,0.08333333333333333,CHAMARAJPET,BTP091 - SIRSI CIRCLE,NO PARKING,SCOOTER,1.2516291673878228,2.584962500721156,5,5,5,5,4,12,True,5,2.4,2337,0.6567229977957385,1984,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,800,0.7048393055042482,1,2121,6,False,TESTED,0.1741667451292452,0.281,0.4620295814614295,not_significant,NOT_SIGNIFICANT,12.960429014453906,77.56061251335115,True,13.354025597353479,2.6708051194706957,983
8a61892090c7fff,12,12,10.0,2023-12-09,2024-03-05,5,5,12,9,2,0.75,0.16666666666666666,HAL OLD AIRPORT,NO JUNCTION,WRONG PARKING,CAR,1.188721875540867,1.3250112108241772,5,5,5,5,5,12,True,5,2.4,2338,0.6565760470242469,1985,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,801,0.7044698928703361,3,228,3,False,TESTED,-0.06374809792207049,0.313,0.4688231905614775,not_significant,NOT_HOT,12.935338517634872,77.69684030104168,True,11.622022600771299,2.3244045201542596,2454
8a618921ac47fff,12,12,12.0,2023-12-22,2024-03-24,1,1,10,9,0,0.75,0.0,MAHADEVAPURA,NO JUNCTION,WRONG PARKING,CAR,-0.0,-0.0,5,5,1,1,5,12,True,5,2.4,2339,0.6564290962527553,1986,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,802,0.7041004802364241,71,11,3,False,TESTED,-0.34795962211103576,0.355,0.478131395186821,not_significant,NOT_HOT,13.014245505070786,77.76088633044554,True,10.847965520140134,2.169593104028027,2684
8a6189240d57fff,12,12,11.0,2024-01-10,2024-04-05,1,1,12,5,1,0.4166666666666667,0.08333333333333333,HULIMAVU,NO JUNCTION,WRONG PARKING,LGV,-0.0,2.355388542207534,5,5,1,1,5,12,True,5,2.4,2340,0.6562821454812637,1987,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,803,0.703731067602512,2,236,4,False,TESTED,-0.9871520821094015,0.108,0.3667266531111597,not_significant,NOT_HOT,12.886376298116893,77.63939890310981,True,11.628228050836363,2.3256456101672724,2439
8a6189242227fff,12,12,7.0,2024-01-21,2024-02-20,2,2,11,0,5,0.0,0.4166666666666667,HSR LAYOUT,NO JUNCTION,WRONG PARKING,CAR,0.41381685030363374,1.7295739585136223,5,5,2,2,5,12,True,5,2.4,2341,0.6561351947097722,1988,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,804,0.7033616549685999,2,236,3,False,TESTED,-1.2891494186858108,0.045,0.28217253517419005,not_significant,NOT_HOT,12.909945873751852,77.62775964329445,True,12.903378916550318,2.5806757833100638,1338
8a618924a75ffff,12,12,12.0,2023-12-22,2024-03-31,1,1,11,0,0,0.0,0.0,K.S. LAYOUT,NO JUNCTION,WRONG PARKING,PASSENGER AUTO,-0.0,1.188721875540867,5,5,1,1,5,12,True,5,2.4,2342,0.6559882439382807,1989,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,805,0.7029922423346878,6,183,2,False,TESTED,-0.0937395090837808,0.476,0.4995878885112284,not_significant,NOT_HOT,12.916572113273054,77.57130853694701,True,12.682944614835273,2.536588922967055,1548
8a618925361ffff,12,12,12.0,2024-01-05,2024-04-08,2,2,12,3,0,0.25,0.0,JEEVANBHEEMANAGAR,"BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP",PARKING IN A MAIN ROAD,CAR,-0.0,-0.0,5,5,2,2,5,12,True,5,2.4,2343,0.6558412931667892,1990,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,806,0.7026228297007757,4,206,5,False,TESTED,-0.6484445457259688,0.244,0.4454796949283097,not_significant,NOT_HOT,12.964427738385416,77.64012129148945,True,12.248404420266278,2.4496808840532553,1978
8a61892cda5ffff,12,12,8.0,2023-12-10,2023-12-20,3,3,12,7,4,0.5833333333333334,0.3333333333333333,R.T. NAGAR,NO JUNCTION,WRONG PARKING,CAR,0.8112781244591328,1.207518749639422,5,5,3,3,5,12,True,5,2.4,2344,0.6556943423952976,1991,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,807,0.7022534170668637,8,150,3,False,TESTED,0.4424101178178244,0.183,0.4165071473418399,not_significant,NOT_SIGNIFICANT,13.015903283921338,77.59162795904507,True,11.625124911747957,2.3250249823495914,2447
8a61892db65ffff,12,12,12.0,2023-11-11,2024-01-14,2,2,12,12,0,1.0,0.0,YELAHANKA,NO JUNCTION,WRONG PARKING,MAXI-CAB,-0.0,0.8166890883150209,5,5,2,2,5,12,True,5,2.4,2345,0.655547391623806,1992,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,808,0.7018840044329516,17,41,5,False,TESTED,-0.6221974193651543,0.288,0.4650970726829273,not_significant,NOT_HOT,13.120588248640823,77.61024886575652,True,10.476294966419855,2.095258993283971,2701
8a61892ed0c7fff,12,12,12.0,2023-12-04,2024-02-28,1,1,11,9,0,0.75,0.0,HALASUR,NO JUNCTION,NO PARKING,CAR,-0.0,1.650022421648354,5,5,1,1,5,12,True,5,2.4,2346,0.6554004408523144,1993,37.29846777590565,10.0,49.29846777590565,15.0,3.28656451839371,2.4338100815926778,4.265420488904142,0.1476695902670463,809,0.7015145917990395,1,2121,5,False,TESTED,-1.9599505584388632,0.001,0.023090197175156837,coldspot,NOT_HOT,12.97303183103914,77.62581761828369,True,10.847965520140134,2.169593104028027,2686
8a6189218867fff,35,35,31.0,2023-11-12,2024-04-06,7,8,31,3,4,0.08571428571428572,0.11428571428571428,WHITEFIELD,NO JUNCTION,WRONG PARKING,MOTOR CYCLE,1.312962257132801,1.863117596243075,12,12,7,8,12,35,True,5,2.9166666666666665,1237,0.8183688464364438,1542,37.29846777590565,10.0,72.29846777590565,22.0,3.286293989813893,2.572707313666883,4.085899424338911,0.14765743506841456,810,0.7011451791651275,5,205,5,False,TESTED,-0.3898499125115775,0.393,0.48633544331791523,not_significant,NOT_HOT,12.983253329248056,77.75250970133517,True,33.06278257225404,2.7552318810211696,771
8a618925b047fff,35,35,23.0,2023-11-25,2024-03-26,6,6,34,13,12,0.37142857142857144,0.34285714285714286,CITY MARKET,BTP119 - MINERVA CIRCLE,WRONG PARKING,SCOOTER,0.7875228635044229,2.022197496085086,12,12,6,6,11,35,True,5,2.9166666666666665,1238,0.8182218956649523,1543,37.29846777590565,10.0,72.29846777590565,22.0,3.286293989813893,2.572707313666883,4.085899424338911,0.14765743506841456,811,0.7007757665312153,1,2121,4,False,TESTED,0.2787719110399891,0.224,0.43745009642137617,not_significant,NOT_SIGNIFICANT,12.955009726540503,77.5827819049647,True,30.7068601591947,2.558905013266225,1445
8a61892e941ffff,173,173,145.0,2023-11-14,2024-04-07,20,19,163,56,28,0.3236994219653179,0.16184971098265896,PULIKESHINAGAR(F.TOWN),NO JUNCTION,NO PARKING,SCOOTER,1.0772547244610702,1.8496710870776953,54,54,20,19,49,173,True,5,3.2037037037037037,346,0.9493019838354151,1186,37.29846777590565,10.0,210.29846777590564,64.0,3.2859135589985256,2.8567873408724114,3.7446281697805746,0.14764034182033867,812,0.7004063538973033,1,2121,4,False,TESTED,-1.1052556099236255,0.037,0.26153181609557885,not_significant,NOT_HOT,12.994448364263096,77.61534362468707,True,178.14328902487455,3.298949796756936,280
8a60145b376ffff,813,813,728.0,2023-11-10,2024-04-08,48,43,722,224,85,0.27552275522755226,0.1045510455104551,MALLESHWARAM,NO JUNCTION,WRONG PARKING,CAR,0.9963535702581839,1.9279320318549191,249,248,48,43,125,813,True,5,3.2650602409638556,59,0.99147685525349,1157,37.29846777590565,10.0,850.2984677759057,259.0,3.283005667088439,3.0660197927254584,3.5073048450614563,0.14750968647963256,813,0.7000369412633912,1,2121,6,False,TESTED,-1.670352286025013,0.002,0.0395167804004362,coldspot,NOT_HOT,13.011751317232966,77.55184412312398,True,1359.5961553191491,5.4602255233700765,24
8a61892e16a7fff,176,176,140.0,2023-11-12,2024-04-07,11,13,143,66,36,0.375,0.20454545454545456,MAHADEVAPURA,NO JUNCTION,PARKING IN A MAIN ROAD,SCOOTER,1.618166182618926,2.1069304473948227,55,56,11,13,45,176,True,5,3.2,337,0.9506245407788391,1188,37.29846777590565,10.0,213.29846777590564,65.0,3.281514888860087,2.8558814970930144,3.736281607855503,0.14744270388765005,814,0.6996675286294791,9,87,5,False,TESTED,-0.47235345903687326,0.389,0.4853906842593073,not_significant,NOT_HOT,12.99533628209757,77.66774753981943,True,152.4192613383707,2.771259297061285,738
8a60145b5437fff,773,773,655.0,2023-11-10,2024-04-08,48,44,691,369,118,0.47736093143596375,0.15265200517464425,UPPARPET,BTP057 - ANAND RAO JUNCTION,WRONG PARKING,CAR,0.9308620561971332,2.387848321051367,237,237,48,44,114,773,True,5,3.261603375527426,64,0.9907421013960324,1158,37.29846777590565,10.0,810.2984677759057,247.0,3.280560598283019,3.0585414859696693,3.510248284365848,0.14739982637901675,815,0.6992981159955671,1,2121,6,False,TESTED,0.5730497180335151,0.173,0.4134025805956357,not_significant,NOT_SIGNIFICANT,12.97855047067338,77.57475296994845,True,1237.2519424422585,5.220472330979994,34
8a6189259977fff,25,25,23.0,2023-11-13,2024-04-05,7,7,23,5,2,0.2,0.08,JAYANAGARA,"BTP226 - 33RD CROSS, 11TH MAIN, JAYANAGAR",NO PARKING,CAR,1.4396275363413569,0.4021791902022729,9,9,7,7,9,25,True,5,2.7777777777777777,1527,0.7757531227038942,1613,37.29846777590565,10.0,62.29846777590565,19.0,3.2788667250476657,2.5155980876004937,4.141719943929333,0.14732371846595768,816,0.6989287033616549,6,183,5,False,TESTED,-0.06784458841125628,0.463,0.49674635517353916,not_significant,NOT_HOT,12.922932396707978,77.58585356029823,True,24.282510416269805,2.6980567129188673,911
8a6189209a07fff,61,61,50.0,2023-11-17,2024-03-22,11,11,58,13,11,0.21311475409836064,0.18032786885245902,HAL OLD AIRPORT,NO JUNCTION,NO PARKING,MAXI-CAB,1.5297438145503075,2.325873832576848,20,20,11,11,17,61,True,5,3.05,857,0.8742101396032329,1260,37.29846777590565,10.0,98.29846777590565,30.0,3.2766155925301885,2.661001898311722,3.9553264619985167,0.14722257217333745,817,0.6985592907277429,3,228,4,False,TESTED,-0.62119547684693,0.168,0.4116971446405426,not_significant,NOT_HOT,12.925720379335319,77.69486803946674,True,57.65376322093394,2.882688161046697,572
8a60145829a7fff,97,97,85.0,2023-11-17,2024-04-08,6,6,78,36,12,0.3711340206185567,0.12371134020618557,RAJAJINAGAR,NO JUNCTION,NO PARKING,CAR,1.2150241901606924,2.129566872469808,31,31,6,6,30,97,True,5,3.129032258064516,572,0.9160911094783247,1230,37.29846777590565,10.0,134.29846777590564,41.0,3.275572384778186,2.7450354120365072,3.852287138506735,0.14717569950114756,818,0.6981898780938308,11,64,6,False,TESTED,-1.0115242203731802,0.135,0.3894561644221918,not_significant,NOT_HOT,13.008619567000538,77.52713030102296,True,79.330924337537,2.559062075404419,1443
